,Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status_New,Status_0,Status_1,Status_2,Status
2082,9500,1,130.2,0,0,1,0,0,21,14.072222222222225,14.0475,1,False,False,True,2
2083,9773,1,135.9,0,0,1,0,0,18,14.857142857142858,14.666666666666666,1,False,False,True,2
2084,9773,1,116.5,0,0,1,0,1,19,14.285714285714286,13.166666666666666,1,False,False,True,2
2085,9773,1,124.0,0,0,0,0,0,18,0.0,0.0,0,True,False,False,0
2086,8014,0,140.0,0,0,1,0,0,30,0.0,0.0,0,True,False,False,0
2087,9130,1,150.9,0,0,1,0,0,18,15.0,15.166666666666666,0,True,False,False,0
2088,9500,1,127.3,0,0,1,0,1,20,12.633333333333333,12.633333333333333,1,False,False,True,2
2089,9670,1,100.0,0,1,0,0,0,25,11.2,12.6,0,True,False,False,0
2090,9500,1,128.8,0,0,1,0,0,18,14.233333333333334,14.233333333333334,1,False,False,True,2
2091,9085,1,119.7,0,0,1,0,0,21,12.2,11.333333333333334,1,False,True,False,1
2092,9500,1,140.8,0,0,1,0,0,18,15.7,15.7,1,False,False,True,2
2093,9500,1,138.0,0,0,1,0,0,18,15.2,15.2,1,False,False,True,2
2094,9853,1,132.9,0,0,0,0,0,29,16.333333333333332,15.6,0,True,False,False,0
2095,9130,1,140.0,0,0,1,0,0,20,12.5625,12.857142857142858,1,False,False,True,2
2096,9500,1,140.0,0,0,1,0,0,26,0.0,0.0,0,True,False,False,0
2097,9238,1,99.3,0,0,1,0,0,21,12.4,12.0,1,False,False,True,2
2098,9500,1,119.3,0,0,1,0,1,19,13.78125,13.78125,1,False,False,True,2
2099,9254,1,113.2,0,1,1,0,0,19,12.166666666666666,11.666666666666666,0,True,False,False,0
2100,9773,1,117.0,0,0,1,0,0,21,11.8,11.833333333333334,1,False,True,False,1
2101,8014,0,123.0,0,1,1,0,0,20,10.8,12.0,1,False,False,True,2
2102,9500,1,127.2,0,0,1,0,1,18,13.26,14.28625,1,False,False,True,2
2103,9773,1,141.0,0,0,0,0,0,20,12.0,10.666666666666666,0,True,False,False,0
2104,9238,1,121.7,1,0,1,0,1,20,11.875,14.428571428571429,1,False,False,True,2
2105,9500,1,121.1,0,0,1,0,1,18,12.16,13.4,1,False,True,False,1
2106,9070,1,146.1,0,0,1,0,0,18,15.0,12.5,1,False,True,False,1
2107,9773,1,142.5,0,0,1,0,0,18,13.333333333333334,13.2,1,False,False,True,2
2108,9085,1,126.8,0,0,1,0,0,18,11.5,11.8,1,False,True,False,1
2109,9085,1,150.0,0,0,1,0,0,22,14.428571428571429,13.0,1,False,False,True,2
2110,9085,1,150.0,0,0,1,0,0,19,13.0,15.333333333333334,1,False,True,False,1
2111,9003,1,134.5,0,0,1,0,1,19,15.0,14.333333333333334,1,False,False,True,2
2112,9556,1,129.5,0,0,1,0,0,18,15.155555555555557,16.8,1,False,False,True,2
2113,9238,1,113.2,0,1,1,0,0,20,10.666666666666666,11.857142857142858,1,False,False,True,2
2114,9853,1,140.2,0,0,1,0,0,18,11.0,11.25,0,True,False,False,0
2115,9670,1,119.2,0,0,1,0,0,21,0.0,0.0,0,True,False,False,0
2116,9238,1,140.7,0,0,1,0,0,19,12.285714285714286,12.0,1,False,False,True,2
2117,9500,1,142.3,0,0,1,0,0,18,12.82875,12.82875,0,True,False,False,0
2118,9773,1,129.9,0,0,1,0,0,18,12.666666666666666,14.4,1,False,False,True,2
2119,171,1,134.8,0,0,1,0,0,18,0.0,0.0,1,False,True,False,1
2120,9085,1,104.1,0,1,0,0,1,21,13.0,0.0,0,True,False,False,0
2121,9147,1,122.4,0,1,1,0,0,19,10.875,12.4,1,False,False,True,2
2122,9147,1,120.6,0,0,1,0,1,19,12.8,11.6,1,False,False,True,2
2123,9238,1,112.4,0,0,1,0,0,19,11.285714285714286,0.0,0,True,False,False,0
2124,171,1,157.9,0,0,1,0,0,18,0.0,0.0,1,False,False,True,2
2125,9254,1,125.9,0,0,1,0,1,19,0.0,10.0,0,True,False,False,0
2126,9500,1,118.4,0,0,1,0,1,20,13.766666666666666,13.744444444444444,0,True,False,False,0
2127,9500,1,130.8,0,0,0,0,0,18,12.758333333333333,12.758333333333333,0,True,False,False,0
2128,171,1,176.7,0,0,1,0,1,19,0.0,0.0,0,True,False,False,0
2129,9070,1,156.8,0,0,1,0,0,18,12.666666666666666,13.25,1,False,False,True,2
2130,9085,1,126.8,0,0,1,0,0,18,12.0,12.75,1,False,True,False,1
2131,9238,1,128.0,0,0,1,0,1,19,12.25,12.0,1,False,False,True,2
2132,9147,1,113.8,0,0,1,0,0,20,11.333333333333334,12.2,1,False,False,True,2
2133,9500,1,120.8,0,0,1,0,1,19,13.507142857142856,13.05,1,False,False,True,2
2134,9500,1,130.8,0,0,1,0,0,18,13.614285714285714,13.614285714285714,1,False,False,True,2
2135,9254,1,101.0,0,1,1,0,0,25,0.0,0.0,0,True,False,False,0
2136,9070,1,126.1,0,0,0,0,0,18,11.5,12.166666666666666,1,False,False,True,2
2137,9773,1,113.8,0,0,1,0,0,19,12.333333333333334,12.5,1,False,False,True,2
2138,9556,1,118.3,0,0,1,0,1,19,11.971428571428572,14.4375,1,False,False,True,2
2139,9147,1,127.9,0,1,0,0,1,20,13.0,11.5,0,True,False,False,0
2140,9500,1,131.1,0,0,1,0,0,18,12.385714285714286,12.728571428571428,1,False,True,False,1
2141,9085,1,117.9,0,0,1,0,0,20,13.5,11.285714285714286,1,False,False,True,2
2142,9238,1,115.7,0,0,1,0,0,21,12.166666666666666,13.285714285714286,1,False,False,True,2
2143,171,1,141.0,0,0,1,0,0,19,0.0,0.0,1,False,False,True,2
2144,8014,0,120.0,0,0,1,0,0,42,11.666666666666666,13.666666666666666,1,False,False,True,2
2145,9130,1,131.8,0,1,0,0,0,18,12.4,14.166666666666666,1,False,True,False,1
2146,9070,1,131.1,0,0,1,0,1,19,13.4,12.833333333333334,1,False,False,True,2
2147,9254,1,117.8,0,0,1,0,0,18,12.0,12.5,1,False,False,True,2
2148,9085,1,140.0,0,0,1,0,0,21,14.2,14.8,1,False,False,True,2
2149,9238,1,108.0,0,0,1,0,1,20,12.125,14.428571428571429,1,False,False,True,2
2150,9853,1,122.9,0,0,1,0,0,20,13.857142857142858,13.285714285714286,1,False,False,True,2
2151,9085,1,130.0,0,0,1,0,0,21,11.75,12.333333333333334,1,False,True,False,1
2152,9500,1,126.0,0,0,1,0,0,19,14.283333333333337,13.125555555555556,1,False,False,True,2
2153,9238,1,134.0,0,0,1,0,0,21,13.272727272727272,13.0,1,False,False,True,2
2154,9070,1,134.3,1,0,1,0,0,19,14.666666666666666,15.142857142857142,1,False,False,True,2
2155,9500,1,138.7,0,0,1,0,1,19,15.114999999999998,15.092,1,False,False,True,2
2156,171,1,143.3,0,0,1,0,0,18,0.0,0.0,1,False,True,False,1
2157,9085,1,160.0,0,0,1,0,0,22,15.0,13.142857142857142,1,False,False,True,2
2158,9853,1,111.0,0,0,1,0,0,21,13.2,14.333333333333334,1,False,False,True,2
2159,9254,1,128.5,0,0,1,0,1,18,11.0,10.333333333333334,0,True,False,False,0
2160,9500,1,133.0,0,0,1,0,1,20,14.565714285714288,14.565714285714288,1,False,False,True,2
2161,9670,1,114.6,0,1,0,0,0,18,12.0,10.75,0,True,False,False,0
2162,9238,1,104.1,0,0,1,0,0,20,0.0,0.0,0,True,False,False,0
2163,9500,1,127.6,0,0,1,0,0,23,13.796666666666669,13.775,1,False,False,True,2
2164,9773,1,151.0,0,0,1,0,0,18,14.833333333333334,15.333333333333334,1,False,False,True,2
2165,9238,1,135.7,0,0,1,0,0,20,12.833333333333334,13.833333333333334,1,False,False,True,2
2166,9500,1,137.8,0,0,1,0,1,18,14.962857142857144,14.962857142857144,1,False,False,True,2
2167,9147,1,117.3,0,0,1,0,0,20,12.0,11.2,1,False,False,True,2
2168,9500,1,121.2,0,0,1,0,0,18,12.4,12.8,1,False,False,True,2
2169,9670,1,129.3,0,0,1,0,0,20,15.571428571428571,17.166666666666668,1,False,False,True,2
2170,9500,1,123.0,0,0,1,0,0,19,13.714285714285714,13.714285714285714,1,False,False,True,2
2171,9085,1,140.0,0,0,1,0,0,21,13.142857142857142,12.166666666666666,1,False,False,True,2
2172,9070,1,140.0,0,0,1,0,0,33,15.0,11.0,1,False,False,True,2
2173,9085,1,144.6,0,1,0,0,0,24,13.0,0.0,0,True,False,False,0
2174,9238,1,118.3,0,0,1,0,1,20,12.0,12.75,1,False,False,True,2
2175,171,1,153.6,0,0,1,0,0,18,0.0,0.0,1,False,False,True,2
2176,9070,1,158.3,0,0,1,0,0,18,15.166666666666666,14.166666666666666,1,False,False,True,2
2177,8014,0,100.0,0,1,1,0,0,29,12.0,10.5,0,True,False,False,0
2178,9500,1,134.9,1,0,1,0,0,18,13.642857142857142,14.772727272727272,1,False,False,True,2
2179,9773,1,142.0,0,0,1,0,0,19,12.666666666666666,12.714285714285714,1,False,False,True,2
2180,171,1,127.3,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0
2181,9238,1,116.5,0,0,1,0,1,18,10.8,10.5,1,False,False,True,2
2182,9500,1,138.6,0,0,1,0,1,19,14.25,13.063636363636364,1,False,False,True,2
2183,9853,1,133.0,0,0,1,0,0,20,12.153846153846152,12.9,0,True,False,False,0
2184,9238,1,136.2,0,0,1,0,0,19,11.5,10.5,1,False,True,False,1
2185,9254,1,118.0,0,0,1,0,1,19,12.25,12.333333333333334,1,False,False,True,2
2186,9070,1,126.8,0,0,1,0,1,18,12.0,11.142857142857142,1,False,True,False,1
2187,9500,1,128.5,0,0,1,0,1,18,13.40375,13.40375,1,False,False,True,2
2188,9254,1,129.9,0,0,1,0,1,19,11.333333333333334,12.666666666666666,1,False,False,True,2
2189,9773,1,125.8,0,1,1,1,0,20,12.2,12.333333333333334,0,True,False,False,0
2190,171,1,129.3,0,0,1,1,1,18,0.0,0.0,1,False,True,False,1
2191,9500,1,124.7,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
2192,9003,1,154.9,0,1,0,1,0,35,16.166666666666668,16.0,0,True,False,False,0
2193,9119,1,127.3,0,0,1,1,0,18,11.0,11.0,1,False,True,False,1
2194,171,1,129.0,0,0,1,1,1,19,0.0,0.0,1,False,False,True,2
2195,9773,1,98.0,0,0,1,1,1,19,12.0,12.285714285714286,1,False,True,False,1
2196,9147,1,122.0,0,0,1,1,0,20,10.5,12.25,1,False,True,False,1
2197,9070,1,112.5,0,0,1,1,0,19,11.666666666666666,10.333333333333334,1,False,True,False,1
2198,9147,1,127.3,0,0,1,1,0,19,11.0,10.0,0,True,False,False,0
2199,9556,1,100.5,0,0,1,1,0,24,0.0,0.0,0,True,False,False,0
2200,8014,0,122.0,0,1,0,1,0,29,12.5,0.0,0,True,False,False,0
2201,9500,1,140.0,0,0,1,1,0,24,11.294444444444444,12.6,1,False,False,True,2
2202,9254,1,116.1,0,0,1,1,0,19,11.2,12.5,1,False,False,True,2
2203,171,1,130.0,0,0,1,1,0,37,0.0,0.0,0,True,False,False,0
2204,9070,1,146.2,0,0,1,1,0,18,13.2,11.8,1,False,False,True,2
2205,9119,1,180.0,0,0,1,1,1,20,14.142857142857142,14.125,1,False,True,False,1
2206,9147,1,127.8,0,0,0,1,0,18,0.0,0.0,0,True,False,False,0
2207,9147,1,130.8,0,0,1,1,0,22,0.0,13.333333333333334,1,False,True,False,1
2208,9147,1,109.0,0,0,1,1,1,22,12.333333333333334,10.571428571428571,1,False,True,False,1
2209,9773,1,132.4,0,1,0,1,0,18,0.0,0.0,0,True,False,False,0
2210,9500,1,129.3,0,0,1,1,0,18,13.1,13.1,1,False,False,True,2
2211,9070,1,125.4,0,0,1,1,0,19,13.5,13.166666666666666,1,False,False,True,2
2212,9119,1,130.2,0,0,1,1,0,19,10.2,12.0,1,False,True,False,1
2213,9238,1,132.0,0,0,1,1,0,19,11.571428571428571,13.0,0,True,False,False,0
2214,9003,1,170.0,0,1,1,1,0,21,15.285714285714286,15.166666666666666,1,False,False,True,2
2215,9773,1,130.2,0,0,1,1,0,19,12.6,11.0,1,False,True,False,1
2216,9556,1,115.5,0,0,1,1,0,18,13.433333333333332,13.6,1,False,False,True,2
2217,9147,1,127.6,0,0,1,1,0,19,11.6,11.0,0,True,False,False,0
2218,9773,1,140.0,0,0,1,1,0,25,14.666666666666666,13.5,1,False,False,True,2
2219,9070,1,120.2,0,0,1,1,0,22,14.666666666666666,14.666666666666666,1,False,False,True,2
2220,9500,1,150.0,0,0,1,1,0,24,12.742857142857144,12.742857142857144,1,False,False,True,2
2221,9500,1,100.0,0,0,1,1,0,19,11.975,13.12857142857143,1,False,False,True,2
2222,9119,1,100.0,0,0,1,1,0,18,12.25,11.666666666666666,1,False,True,False,1
2223,171,1,128.0,0,0,0,1,0,20,0.0,0.0,0,True,False,False,0
2224,9500,1,128.0,0,0,1,1,1,19,14.935714285714283,14.935714285714283,1,False,False,True,2
2225,9254,1,107.2,0,0,1,1,0,19,10.5,10.0,0,True,False,False,0
2226,9670,1,110.1,0,0,1,1,0,19,13.333333333333334,13.0,1,False,False,True,2
2227,9003,1,119.0,0,1,1,1,0,23,0.0,0.0,0,True,False,False,0
2228,9773,1,155.5,0,0,1,1,0,47,13.8,14.0,0,True,False,False,0
2229,9070,1,118.4,0,0,1,1,0,19,11.833333333333334,10.75,1,False,False,True,2
2230,171,1,141.2,0,0,1,1,0,19,0.0,0.0,1,False,False,True,2
2231,171,1,119.1,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
2232,9147,1,111.0,0,0,1,1,0,28,10.0,0.0,0,True,False,False,0
2233,9254,1,138.6,0,0,1,1,0,20,11.5,11.666666666666666,0,True,False,False,0
2234,9254,1,121.2,0,0,1,1,1,18,10.666666666666666,12.0,1,False,True,False,1
2235,171,1,150.4,0,0,1,1,1,21,0.0,0.0,1,False,False,True,2
2236,9254,1,117.8,0,0,1,1,0,19,12.75,13.0,1,False,True,False,1
2237,9254,1,102.5,0,1,0,1,0,24,0.0,0.0,0,True,False,False,0
2238,9130,1,110.0,0,0,1,1,0,24,11.333333333333334,11.333333333333334,1,False,True,False,1
2239,9085,1,138.3,0,1,0,1,0,25,0.0,0.0,1,False,True,False,1
2240,9254,1,122.3,0,0,1,1,0,28,13.0,12.2,1,False,False,True,2
2241,9991,0,127.8,0,0,1,1,0,37,10.75,11.333333333333334,1,False,True,False,1
2242,9119,1,100.0,0,0,1,1,0,19,12.0,10.5,1,False,True,False,1
2243,9500,1,126.4,0,0,1,1,1,18,13.462857142857144,13.90625,1,False,False,True,2
2244,9254,1,100.0,0,0,1,1,0,48,10.0,10.0,0,True,False,False,0
2245,9238,1,117.1,0,0,1,1,0,21,12.333333333333334,13.666666666666666,1,False,False,True,2
2246,9500,1,124.7,0,0,1,1,1,19,12.528571428571428,12.416666666666666,1,False,True,False,1
2247,9500,1,124.1,0,0,1,1,1,21,0.0,0.0,1,False,True,False,1
2248,9119,1,129.4,0,1,0,1,0,23,0.0,0.0,0,True,False,False,0
2249,9130,1,138.9,0,0,1,1,0,18,13.6,13.25,1,False,False,True,2
2250,9238,1,138.6,0,0,1,1,0,22,12.333333333333334,14.0,0,True,False,False,0
2251,171,1,133.9,0,0,1,1,0,25,11.454545454545457,12.25,0,True,False,False,0
2252,9085,1,140.0,0,1,1,1,0,27,13.5,14.4,0,True,False,False,0
2253,9119,1,95.1,0,0,0,1,0,49,0.0,0.0,0,True,False,False,0
2254,9991,0,128.2,0,0,0,1,0,31,11.0,0.0,0,True,False,False,0
2255,9254,1,121.5,0,0,1,1,0,54,13.714285714285714,14.333333333333334,0,True,False,False,0
2256,33,1,120.0,0,1,0,1,0,25,12.363636363636363,12.25,0,True,False,False,0
2257,9003,1,130.0,0,0,1,1,0,20,10.666666666666666,11.5,1,False,True,False,1
2258,9070,1,120.0,0,0,1,1,0,28,12.0,12.666666666666666,0,True,False,False,0
2259,8014,0,107.0,0,0,1,1,0,41,12.857142857142858,13.166666666666666,1,False,False,True,2
2260,9670,1,116.1,0,0,1,1,1,19,13.125,12.714285714285714,1,False,True,False,1
2261,9147,1,114.4,0,0,1,1,0,22,0.0,11.5,0,True,False,False,0
2262,9254,1,157.7,0,0,1,1,0,34,13.5,0.0,0,True,False,False,0
2263,9003,1,150.0,0,1,0,1,0,28,15.090909090909092,15.0,0,True,False,False,0
2264,9853,1,114.3,0,0,1,1,0,42,12.4,11.8,1,False,True,False,1
2265,9085,1,104.6,0,0,0,1,0,21,14.0,14.8,1,False,True,False,1
2266,9003,1,140.0,0,0,1,1,0,50,13.5,13.0,0,True,False,False,0
2267,9147,1,109.1,0,0,1,1,0,19,0.0,0.0,0,True,False,False,0
2268,9500,1,120.6,0,0,1,1,0,18,12.65,10.666666666666666,0,True,False,False,0
2269,9991,0,161.9,0,0,1,1,0,59,0.0,0.0,0,True,False,False,0
2270,9991,0,140.0,0,0,0,1,0,33,0.0,0.0,0,True,False,False,0
2271,9070,1,178.0,0,0,1,1,1,23,13.333333333333334,12.8,1,False,False,True,2
2272,9991,0,138.3,0,0,1,1,0,44,11.333333333333334,11.142857142857142,0,True,False,False,0
2273,8014,0,128.0,0,0,1,1,0,37,0.0,0.0,0,True,False,False,0
2274,171,1,139.0,0,0,1,1,0,36,0.0,0.0,0,True,False,False,0
2275,9991,0,113.2,0,0,0,1,0,22,11.666666666666666,10.5,0,True,False,False,0
2276,8014,0,139.0,0,0,1,1,0,49,12.166666666666666,14.428571428571429,1,False,False,True,2
2277,9773,1,110.0,0,0,1,1,0,23,13.333333333333334,12.75,1,False,False,True,2
2278,9070,1,136.6,0,0,1,1,0,19,11.4,11.0,1,False,True,False,1
2279,8014,0,161.1,0,0,1,1,0,47,12.142857142857142,0.0,0,True,False,False,0
2280,9003,1,130.0,0,0,1,1,0,28,13.058823529411764,12.307692307692308,1,False,False,True,2
2281,9003,1,140.0,0,0,1,1,0,21,11.75,10.5,1,False,True,False,1
2282,9254,1,121.0,0,1,0,1,0,21,11.833333333333334,10.0,0,True,False,False,0
2283,9238,1,118.6,0,0,1,1,0,21,12.4,11.8,1,False,False,True,2
2284,9070,1,138.3,0,0,1,1,0,20,13.428571428571429,11.5,1,False,True,False,1
2285,9147,1,115.8,0,0,0,1,0,49,0.0,0.0,0,True,False,False,0
2286,9991,0,160.0,0,0,1,1,0,40,11.0,13.4,1,False,False,True,2
2287,9254,1,114.5,0,0,1,1,1,22,13.625,14.428571428571429,1,False,False,True,2
2288,9119,1,117.5,0,0,1,1,0,19,11.8,11.5,1,False,True,False,1
2289,9991,0,121.7,0,0,1,1,0,31,0.0,0.0,0,True,False,False,0
2290,9119,1,115.0,0,0,1,1,0,30,15.0,13.5,0,True,False,False,0
2291,9238,1,125.3,0,0,1,1,0,19,10.8,11.0,1,False,False,True,2
2292,9147,1,131.0,0,0,1,1,0,22,13.666666666666666,11.333333333333334,0,True,False,False,0
2293,9773,1,126.3,0,0,1,1,0,19,12.833333333333334,13.333333333333334,1,False,False,True,2
2294,171,1,127.1,0,0,0,1,0,21,0.0,0.0,0,True,False,False,0
2295,9670,1,138.4,0,0,1,1,0,19,15.125,13.428571428571429,1,False,False,True,2
2296,9147,1,100.0,0,0,1,1,0,22,0.0,10.0,0,True,False,False,0
2297,9238,1,126.2,0,0,1,1,0,22,11.4,11.0,1,False,False,True,2
2298,9238,1,118.8,0,0,1,1,0,19,12.25,11.0,1,False,False,True,2
2299,9254,1,124.5,0,0,0,1,0,26,0.0,0.0,0,True,False,False,0
2300,9119,1,140.0,0,0,1,1,0,23,14.0,14.0,1,False,True,False,1
2301,9070,1,125.1,0,0,1,1,0,18,12.333333333333334,10.8,1,False,True,False,1
2302,9147,1,118.8,0,1,1,1,1,22,10.666666666666666,11.0,1,False,True,False,1
2303,9119,1,125.2,0,0,1,1,0,19,11.833333333333334,14.714285714285714,1,False,True,False,1
2304,9147,1,95.0,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0
2305,9070,1,107.6,0,0,1,1,1,22,11.666666666666666,12.166666666666666,1,False,True,False,1
2306,9130,1,140.0,0,0,0,1,0,18,13.0,0.0,0,True,False,False,0
2307,9991,0,125.4,0,0,1,1,0,39,0.0,0.0,0,True,False,False,0
2308,9500,1,128.0,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
2309,9119,1,129.3,0,0,1,1,1,18,13.0,14.2,1,False,False,True,2
2310,9238,1,152.0,0,0,1,1,1,19,13.857142857142858,14.0,1,False,False,True,2
2311,9500,1,128.8,0,0,1,1,0,18,13.391666666666666,12.4875,1,False,False,True,2
2312,9147,1,152.8,0,0,1,1,1,18,12.75,0.0,0,True,False,False,0
2313,9130,1,150.0,0,0,1,1,0,22,14.5,14.6,1,False,False,True,2
2314,9238,1,112.0,0,0,1,1,0,19,12.166666666666666,12.166666666666666,1,False,False,True,2
2315,9130,1,135.6,0,0,1,1,0,18,15.4,15.6,0,True,False,False,0
2316,9119,1,134.4,0,1,0,1,0,31,13.333333333333334,16.0,0,True,False,False,0
2317,9991,0,120.5,0,0,1,1,0,28,0.0,0.0,0,True,False,False,0
2318,9070,1,141.4,0,0,1,1,0,19,0.0,0.0,0,True,False,False,0
2319,9254,1,145.2,0,0,1,1,0,20,13.714285714285714,14.714285714285714,1,False,False,True,2
2320,9238,1,140.0,0,0,1,1,0,50,12.25,0.0,0,True,False,False,0
2321,9070,1,100.0,0,0,1,1,0,38,16.0,16.5,1,False,True,False,1
2322,9991,0,140.0,0,0,1,1,0,31,11.0,13.0,0,True,False,False,0
2323,9500,1,126.0,0,0,1,1,0,27,14.085714285714284,14.085714285714284,1,False,True,False,1
2324,9238,1,112.6,0,0,1,1,0,21,10.166666666666666,10.5,1,False,False,True,2
2325,9119,1,106.8,0,0,1,1,0,34,10.0,0.0,0,True,False,False,0
2326,9119,1,121.6,0,0,1,1,0,19,0.0,10.0,1,False,True,False,1
2327,9991,0,120.0,0,0,0,1,0,40,10.5,10.666666666666666,0,True,False,False,0
2328,171,1,160.6,0,0,1,1,1,18,0.0,0.0,1,False,False,True,2
2329,9070,1,130.0,0,1,0,1,1,46,0.0,0.0,0,True,False,False,0
2330,8014,0,110.0,0,0,1,1,0,37,0.0,0.0,0,True,False,False,0
2331,9003,1,110.0,0,0,1,1,0,31,0.0,0.0,0,True,False,False,0
2332,9003,1,145.8,0,0,1,1,0,34,13.333333333333334,12.4,1,False,False,True,2
2333,171,1,130.2,0,0,1,1,1,18,0.0,0.0,0,True,False,False,0
2334,9670,1,122.3,0,0,1,1,1,18,13.571428571428571,14.333333333333334,1,False,False,True,2
2335,9070,1,125.4,0,0,1,1,1,19,12.833333333333334,11.166666666666666,1,False,False,True,2
2336,9991,0,130.0,0,0,1,1,0,40,10.25,11.2,0,True,False,False,0
2337,9130,1,150.0,0,0,1,1,0,25,0.0,0.0,0,True,False,False,0
2338,9119,1,116.9,0,1,1,1,0,20,14.5,13.333333333333334,0,True,False,False,0
2339,9119,1,114.7,0,0,1,1,0,20,15.8,13.714285714285714,1,False,True,False,1
2340,9003,1,95.8,0,0,0,1,0,43,0.0,0.0,0,True,False,False,0
2341,9119,1,133.1,0,0,1,1,0,18,12.5,14.666666666666666,1,False,True,False,1
2342,9003,1,150.0,0,0,1,1,0,35,11.666666666666666,11.5,1,False,False,True,2
2343,9991,0,118.5,0,0,1,1,0,23,13.0,13.0,1,False,False,True,2
2344,9500,1,131.1,0,0,1,1,0,19,12.12142857142857,11.50625,1,False,False,True,2
2345,9085,1,150.3,0,0,1,1,1,21,14.22222222222222,13.75,1,False,False,True,2
2346,9670,1,120.5,0,0,1,1,0,19,12.5,13.25,1,False,True,False,1
2347,9119,1,105.6,0,0,1,1,0,20,12.166666666666666,15.285714285714286,1,False,False,True,2
2348,9670,1,125.3,1,0,1,1,1,30,0.0,0.0,0,True,False,False,0
2349,9254,1,131.0,0,0,1,1,0,44,12.666666666666666,11.5,1,False,False,True,2
2350,9500,1,127.0,0,0,1,1,0,19,13.614285714285714,13.614285714285714,1,False,False,True,2
2351,9130,1,150.0,0,0,1,1,0,22,12.857142857142858,14.3,1,False,False,True,2
2352,9130,1,149.2,0,0,1,1,0,18,14.0,14.2,1,False,False,True,2
2353,9670,1,121.5,0,0,1,1,1,21,14.75,11.8,1,False,False,True,2
2354,9085,1,137.3,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
2355,9670,1,119.6,0,0,1,1,0,18,13.625,14.285714285714286,1,False,False,True,2
2356,171,1,141.5,0,0,1,1,0,19,0.0,0.0,1,False,False,True,2
2357,9003,1,150.0,0,0,1,1,0,21,11.8,11.875,0,True,False,False,0
2358,9003,1,110.0,0,0,1,1,0,31,15.125,14.6,1,False,False,True,2
2359,9254,1,110.2,0,0,1,1,0,21,11.5,10.5,0,True,False,False,0
2360,9119,1,110.3,0,1,1,1,0,24,10.0,11.0,1,False,True,False,1
2361,9773,1,120.0,0,0,1,1,0,27,0.0,0.0,0,True,False,False,0
2362,9147,1,114.2,0,0,1,1,0,20,10.333333333333334,12.8,1,False,False,True,2
2363,9119,1,140.0,0,0,1,1,0,22,0.0,11.666666666666666,1,False,True,False,1
2364,9003,1,132.8,0,0,1,1,1,19,12.0,12.5,1,False,True,False,1
2365,9773,1,121.5,0,0,1,1,0,19,13.833333333333334,14.5,1,False,False,True,2
2366,171,1,127.2,0,1,1,1,0,23,12.153846153846152,11.909090909090908,1,False,True,False,1
2367,9130,1,128.2,0,0,1,1,0,18,14.0,13.666666666666666,1,False,False,True,2
2368,9773,1,133.4,0,0,0,1,0,29,16.5,13.8,1,False,True,False,1
2369,9130,1,120.0,0,0,1,1,0,29,18.0,13.333333333333334,0,True,False,False,0
2370,9003,1,140.0,0,0,1,1,0,20,11.285714285714286,11.77777777777778,1,False,True,False,1
2371,171,1,136.9,0,0,1,1,1,19,0.0,0.0,1,False,False,True,2
2372,171,1,117.0,1,0,1,1,0,22,0.0,0.0,1,False,True,False,1
2373,9670,1,110.7,0,0,1,1,0,20,14.0,12.0,1,False,True,False,1
2374,9130,1,160.0,0,0,1,1,0,24,13.75,12.0,1,False,True,False,1
2375,9670,1,95.0,0,0,0,1,0,21,13.25,11.0,0,True,False,False,0
2376,9147,1,148.8,0,0,1,1,1,25,14.25,14.75,1,False,False,True,2
2377,9147,1,110.0,0,0,0,1,0,32,0.0,0.0,0,True,False,False,0
2378,9991,0,133.9,0,0,0,1,0,26,11.25,11.333333333333334,0,True,False,False,0
2379,9130,1,125.7,0,0,1,1,1,18,13.5,12.5,1,False,False,True,2
2380,9254,1,116.6,0,0,1,1,1,19,12.666666666666666,12.857142857142858,1,False,False,True,2
2381,9070,1,141.0,0,0,1,1,1,19,15.166666666666666,12.333333333333334,1,False,False,True,2
2382,9119,1,130.0,0,0,1,1,0,27,13.166666666666666,15.142857142857142,0,True,False,False,0
2383,9003,1,130.0,0,1,1,1,0,21,11.8,11.444444444444445,1,False,True,False,1
2384,9119,1,115.8,0,0,1,1,0,20,11.5,0.0,1,False,True,False,1
2385,9070,1,140.0,0,0,1,1,0,21,14.5,11.333333333333334,1,False,False,True,2
2386,9773,1,126.1,0,0,1,1,0,22,13.4,10.666666666666666,1,False,True,False,1
2387,171,1,137.5,0,1,0,1,0,19,0.0,0.0,1,False,False,True,2
2388,9147,1,120.8,0,0,1,1,1,18,10.8,12.5,0,True,False,False,0
2389,9238,1,136.5,0,0,1,1,0,28,0.0,0.0,0,True,False,False,0
2390,9003,1,122.0,0,1,0,1,0,25,11.428571428571429,12.0,0,True,False,False,0
2391,9003,1,130.0,0,0,1,1,0,25,12.5,11.6,0,True,False,False,0
